tig00000005,CP014531.1,99.074,756,5,1,24534,25289,31670,32423,0.0,1356
tig00000005,CP014531.1,99.203,753,4,1,21792,22544,31673,32423,0.0,1356
tig00000005,CP014531.1,96.382,387,14,0,22997,23383,17699,18085,9.10e-179,638
tig00000005,CP014531.1,96.382,387,14,0,27624,28010,22326,22712,9.10e-179,638
tig00000005,CP014531.1,100.000,56,0,0,2816,2871,1,56,4.11e-18,104
tig00000005,CP014531.1,100.000,56,0,0,22545,22600,1,56,4.11e-18,104
tig00000005,CP014531.1,100.000,56,0,0,25290,25345,1,56,4.11e-18,104
tig00000005,CP014531.1,100.000,56,0,0,30275,30330,1,56,4.11e-18,104
tig00000005,CP014531.1,100.000,56,0,0,7796,7851,56,1,4.11e-18,104
tig00000005,CP014531.1,100.000,56,0,0,35240,35295,1,56,4.11e-18,104
tig00000005,AP022342.1,99.826,10351,17,1,11442,21792,176714,166365,0.0,19014
tig00000005,AP022342.1,100.000,815,0,0,2062,2876,152205,153019,0.0,1506
tig00000005,AP022342.1,100.000,815,0,0,34486,35300,152205,153019,0.0,1506
tig00000005,AP022342.1,99.877,813,1,0,24537,25349,152206,153018,0.0,1496
tig00000005,AP022342.1,99.877,814,0,1,2063,2876,176715,177527,0.0,1496
tig00000005,AP022342.1,99.877,814,0,1,34487,35300,176715,177527,0.0,1496
tig00000005,AP022342.1,99.877,812,1,0,29520,30331,176713,177524,0.0,1495
tig00000005,AP022342.1,99.877,811,1,0,29522,30332,152206,153016,0.0,1493
tig00000005,AP022342.1,99.877,811,1,0,7795,8605,177524,176714,0.0,1493
tig00000005,AP022342.1,99.877,810,1,0,7795,8604,153015,152206,0.0,1491
tig00000005,AP022342.1,99.877,810,1,0,24537,25346,176715,177524,0.0,1491
tig00000005,AP022342.1,99.876,809,1,0,21792,22600,152206,153014,0.0,1489
tig00000005,AP022342.1,99.876,809,1,0,21792,22600,176715,177523,0.0,1489
tig00000005,AP022342.1,99.753,809,2,0,2063,2871,138733,139541,0.0,1483
tig00000005,AP022342.1,99.753,809,2,0,34487,35295,138733,139541,0.0,1483
tig00000005,AP022342.1,99.509,814,4,0,7796,8609,139541,138728,0.0,1482
tig00000005,AP022342.1,99.630,811,3,0,13229,14039,177523,176713,0.0,1482
tig00000005,AP022342.1,99.630,810,3,0,29521,30330,138732,139541,0.0,1480
tig00000005,AP022342.1,99.629,809,3,0,21792,22600,138733,139541,0.0,1478
tig00000005,AP022342.1,99.629,809,3,0,24537,25345,138733,139541,0.0,1478
tig00000005,AP022342.1,99.629,809,3,0,13229,14037,153014,152206,0.0,1478
tig00000005,AP022342.1,99.387,816,4,1,7796,8610,174927,174112,0.0,1478
tig00000005,AP022342.1,99.629,809,3,0,2063,2871,174119,174927,0.0,1478
tig00000005,AP022342.1,99.629,809,3,0,34487,35295,174119,174927,0.0,1478
tig00000005,AP022342.1,99.507,811,4,0,29520,30330,174117,174927,0.0,1476
tig00000005,AP022342.1,99.384,812,5,0,24534,25345,174116,174927,0.0,1472
tig00000005,AP022342.1,99.506,809,4,0,21792,22600,174119,174927,0.0,1472
tig00000005,AP022342.1,99.383,810,5,0,13229,14038,139541,138732,0.0,1469
tig00000005,AP022342.1,98.559,833,5,6,2041,2873,207943,208768,0.0,1465
tig00000005,AP022342.1,98.559,833,5,6,34465,35297,207943,208768,0.0,1465
tig00000005,AP022342.1,99.140,814,4,2,24534,25347,207958,208768,0.0,1461
tig00000005,AP022342.1,99.020,816,4,2,34487,35298,182960,182145,0.0,1459
tig00000005,AP022342.1,99.020,816,4,2,2063,2874,182960,182145,0.0,1459
tig00000005,AP022342.1,98.900,818,5,2,7791,8605,182145,182961,0.0,1458
tig00000005,AP022342.1,99.138,812,4,2,29522,30333,207961,208769,0.0,1458
tig00000005,AP022342.1,98.782,821,5,4,7791,8610,208770,207954,0.0,1456
tig00000005,AP022342.1,98.897,816,5,2,24537,25348,182960,182145,0.0,1454
tig00000005,AP022342.1,98.897,816,6,1,29521,30333,182961,182146,0.0,1454
tig00000005,AP022342.1,99.015,812,5,1,21792,22600,182960,182149,0.0,1452
tig00000005,AP022342.1,99.135,809,4,2,21792,22600,207961,208766,0.0,1452
tig00000005,AP022342.1,98.771,814,7,1,13228,14038,182148,182961,0.0,1445
tig00000005,AP022342.1,98.654,817,8,2,13229,14045,208766,207953,0.0,1445
tig00000005,AP022342.1,99.182,489,1,1,34810,35295,63509,63021,0.0,878
tig00000005,AP022342.1,99.182,489,1,1,13229,13714,63021,63509,0.0,878
tig00000005,AP022342.1,99.182,489,1,1,2386,2871,63509,63021,0.0,878
tig00000005,AP022342.1,98.978,489,2,1,7796,8281,63021,63509,0.0,872
tig00000005,AP022342.1,98.978,489,2,1,29845,30330,63509,63021,0.0,872
tig00000005,AP022342.1,98.978,489,2,1,24860,25345,63509,63021,0.0,872
tig00000005,AP022342.1,98.978,489,2,1,22115,22600,63509,63021,0.0,872
tig00000005,AP022342.1,99.683,315,1,0,30331,30645,86615,86929,2.01e-160,577
tig00000005,AP022342.1,99.679,312,1,0,30331,30642,242709,242398,9.36e-159,571
tig00000005,AP022342.1,100.000,301,0,0,34486,34786,63801,63501,2.62e-154,556
tig00000005,AP022342.1,100.000,301,0,0,2062,2362,63801,63501,2.62e-154,556
tig00000005,AP022342.1,100.000,300,0,0,8305,8604,63501,63800,9.43e-154,555
tig00000005,AP022342.1,100.000,300,0,0,29522,29821,63800,63501,9.43e-154,555
tig00000005,AP022342.1,100.000,300,0,0,24537,24836,63800,63501,9.43e-154,555
tig00000005,AP022342.1,100.000,300,0,0,21792,22091,63800,63501,9.43e-154,555
tig00000005,AP022342.1,99.000,300,3,0,13738,14037,63501,63800,9.50e-149,538
tig00000005,AP022342.1,99.355,155,0,1,30492,30646,147784,147937,6.36e-71,279
tig00000005,AP022342.1,97.500,40,1,0,19663,19702,164545,164584,1.50e-07,69.4
tig00000005,AP022342.1,100.000,36,0,0,9407,9442,153686,153651,5.39e-07,67.6
tig00000005,AP022342.1,95.122,41,2,0,9408,9448,154635,154595,1.94e-06,65.8
tig00000005,CP149532.1,99.754,10173,25,0,11620,21792,182451,172279,0.0,18648
tig00000005,CP149532.1,99.510,816,4,0,29521,30336,241809,242624,0.0,1485
tig00000005,CP149532.1,99.753,809,2,0,2063,2871,80637,81445,0.0,1483
tig00000005,CP149532.1,99.753,809,2,0,34487,35295,80637,81445,0.0,1483
tig00000005,CP149532.1,99.509,814,4,0,7796,8609,81445,80632,0.0,1482
tig00000005,CP149532.1,99.630,811,3,0,2063,2873,241810,242620,0.0,1482
tig00000005,CP149532.1,99.630,811,3,0,34487,35297,241810,242620,0.0,1482
tig00000005,CP149532.1,99.630,810,3,0,29521,30330,80636,81445,0.0,1480
tig00000005,CP149532.1,99.508,813,4,0,34487,35299,85814,85002,0.0,1480
tig00000005,CP149532.1,99.508,813,4,0,2063,2875,85814,85002,0.0,1480
tig00000005,CP149532.1,99.508,813,4,0,7795,8607,242619,241807,0.0,1480
tig00000005,CP149532.1,99.630,810,3,0,34486,35295,245385,244576,0.0,1480
tig00000005,CP149532.1,99.630,810,3,0,2062,2871,245385,244576,0.0,1480
tig00000005,CP149532.1,99.629,809,3,0,21792,22600,80637,81445,0.0,1478
tig00000005,CP149532.1,99.629,809,3,0,24537,25345,80637,81445,0.0,1478
tig00000005,CP149532.1,99.387,816,4,1,7796,8610,180842,180027,0.0,1478
tig00000005,CP149532.1,99.629,809,3,0,2063,2871,180034,180842,0.0,1478
tig00000005,CP149532.1,99.629,809,3,0,34487,35295,180034,180842,0.0,1478
tig00000005,CP149532.1,99.387,815,5,0,29522,30336,245384,244570,0.0,1478
tig00000005,CP149532.1,99.507,811,4,0,29520,30330,180032,180842,0.0,1476
tig00000005,CP149532.1,99.507,811,4,0,24537,25347,241810,242620,0.0,1476
tig00000005,CP149532.1,99.385,813,5,0,24537,25349,85814,85002,0.0,1474
tig00000005,CP149532.1,99.506,810,4,0,7796,8605,85006,85815,0.0,1474
tig00000005,CP149532.1,99.506,810,4,0,29521,30330,85815,85006,0.0,1474
tig00000005,CP149532.1,99.385,813,5,0,21788,22600,245388,244576,0.0,1474
tig00000005,CP149532.1,99.506,809,4,0,21792,22600,85814,85006,0.0,1472
tig00000005,CP149532.1,99.384,812,5,0,24534,25345,180031,180842,0.0,1472
tig00000005,CP149532.1,99.506,809,4,0,21792,22600,180034,180842,0.0,1472
tig00000005,CP149532.1,99.385,813,4,1,21789,22600,241806,242618,0.0,1472
tig00000005,CP149532.1,99.385,813,4,1,7792,8604,244573,245384,0.0,1472
tig00000005,CP149532.1,99.506,809,4,0,24537,25345,245384,244576,0.0,1472
tig00000005,CP149532.1,99.265,816,4,2,34480,35295,258853,258040,0.0,1472
tig00000005,CP149532.1,99.265,816,4,2,2056,2871,258853,258040,0.0,1472
tig00000005,CP149532.1,99.383,810,5,0,13229,14038,81445,80636,0.0,1469
tig00000005,CP149532.1,99.143,817,6,1,29515,30330,220431,219615,0.0,1469
tig00000005,CP149532.1,99.383,811,4,1,7796,8606,258040,258849,0.0,1469
tig00000005,CP149532.1,99.383,810,4,1,29521,30330,258848,258040,0.0,1467
tig00000005,CP149532.1,99.260,811,6,0,13228,14038,85005,85815,0.0,1465
tig00000005,CP149532.1,99.022,818,7,1,13229,14045,242618,241801,0.0,1465
tig00000005,CP149532.1,99.382,809,4,1,24537,25345,258847,258040,0.0,1465
tig00000005,CP149532.1,99.382,809,4,1,21792,22600,258847,258040,0.0,1465
tig00000005,CP149532.1,99.260,811,5,1,7796,8605,219615,220425,0.0,1463
tig00000005,CP149532.1,99.259,810,6,0,13228,14037,244575,245384,0.0,1463
tig00000005,CP149532.1,99.259,810,5,1,24537,25345,220424,219615,0.0,1461
tig00000005,CP149532.1,99.259,810,5,1,21792,22600,220424,219615,0.0,1461
tig00000005,CP149532.1,98.667,825,7,2,29511,30331,234025,233201,0.0,1459
tig00000005,CP149532.1,99.139,813,4,1,34487,35296,234013,233201,0.0,1459
tig00000005,CP149532.1,99.139,813,4,1,2063,2872,234013,233201,0.0,1459
tig00000005,CP149532.1,99.018,815,5,1,7794,8605,233200,234014,0.0,1458
tig00000005,CP149532.1,99.017,814,6,2,13229,14041,258040,258852,0.0,1458
tig00000005,CP149532.1,99.136,810,6,1,34487,35295,220424,219615,0.0,1456
tig00000005,CP149532.1,99.136,810,6,1,2063,2871,220424,219615,0.0,1456
tig00000005,CP149532.1,99.016,813,5,1,24537,25346,234013,233201,0.0,1454
tig00000005,CP149532.1,99.015,812,5,1,21792,22600,234013,233202,0.0,1452
tig00000005,CP149532.1,98.776,817,6,2,34482,35295,216989,216174,0.0,1450
tig00000005,CP149532.1,98.776,817,6,2,2058,2871,216989,216174,0.0,1450
tig00000005,CP149532.1,98.773,815,9,1,13226,14039,219612,220426,0.0,1448
tig00000005,CP149532.1,98.422,824,9,2,13229,14048,233202,234025,0.0,1447
tig00000005,CP149532.1,98.770,813,7,1,21792,22601,216985,216173,0.0,1443
tig00000005,CP149532.1,98.770,813,7,1,24536,25345,216986,216174,0.0,1443
tig00000005,CP149532.1,98.768,812,7,1,7796,8604,216174,216985,0.0,1441
tig00000005,CP149532.1,98.768,812,7,1,29522,30330,216985,216174,0.0,1441
tig00000005,CP149532.1,98.522,812,9,1,13229,14037,216174,216985,0.0,1430
tig00000005,CP149532.1,99.849,661,1,0,34634,35294,233201,232541,0.0,1216
tig00000005,CP149532.1,99.849,661,1,0,2210,2870,233201,232541,0.0,1216
tig00000005,CP149532.1,99.697,661,2,0,7797,8457,232541,233201,0.0,1210
tig00000005,CP149532.1,99.697,661,2,0,29669,30329,233201,232541,0.0,1210
tig00000005,CP149532.1,99.697,661,2,0,13230,13890,232541,233201,0.0,1210
tig00000005,CP149532.1,99.697,661,2,0,24684,25344,233201,232541,0.0,1210
tig00000005,CP149532.1,99.697,661,2,0,21939,22599,233201,232541,0.0,1210
tig00000005,CP149532.1,85.622,466,63,4,12745,13210,192342,191881,3.49e-133,486
tig00000005,CP149532.1,100.000,40,0,0,19663,19702,170459,170498,3.22e-09,75.0
tig00000005,CP149532.1,95.238,42,2,0,9407,9448,166105,166064,5.39e-07,67.6
tig00000005,CP149532.1,95.122,41,2,0,9408,9448,167057,167017,1.94e-06,65.8
tig00000005,CP149532.1,100.000,28,0,0,30308,30335,233991,234018,0.015,52.8
tig00000005,CP175090.1,99.908,9761,9,0,12032,21792,33441,23681,0.0,17976
tig00000005,CP175090.1,96.535,3810,130,2,30674,34482,38635,42443,0.0,6303
tig00000005,CP175090.1,93.447,2060,127,7,1,2058,40390,42443,0.0,3049
tig00000005,CP175090.1,99.877,811,1,0,2063,2873,33442,34252,0.0,1493
tig00000005,CP175090.1,99.877,811,1,0,34487,35297,33442,34252,0.0,1493
tig00000005,CP175090.1,99.754,812,2,0,24536,25347,33441,34252,0.0,1489
tig00000005,CP175090.1,99.753,811,2,0,29522,30332,33442,34252,0.0,1487
tig00000005,CP175090.1,99.753,810,2,0,7795,8604,34251,33442,0.0,1485
tig00000005,CP175090.1,99.753,809,2,0,21792,22600,33442,34250,0.0,1483
tig00000005,CP175090.1,99.387,816,4,1,7796,8610,32244,31429,0.0,1478
tig00000005,CP175090.1,99.629,809,3,0,2063,2871,31436,32244,0.0,1478
tig00000005,CP175090.1,99.629,809,3,0,34487,35295,31436,32244,0.0,1478
tig00000005,CP175090.1,99.507,811,4,0,29520,30330,31434,32244,0.0,1476
tig00000005,CP175090.1,99.384,812,5,0,24534,25345,31433,32244,0.0,1472
tig00000005,CP175090.1,99.506,809,4,0,21792,22600,31436,32244,0.0,1472
tig00000005,CP175090.1,99.506,809,4,0,13229,14037,34250,33442,0.0,1472
tig00000005,CP175090.1,99.363,314,2,0,30331,30644,43415,43728,3.37e-158,569
tig00000005,CP175090.1,100.000,37,0,0,19666,19702,21864,21900,1.50e-07,69.4
tig00000005,LR135204.1,100.000,9523,0,0,12270,21792,74149,83671,0.0,17586
tig00000005,LR135204.1,99.877,814,0,1,34487,35299,47298,46485,0.0,1496
tig00000005,LR135204.1,99.877,814,0,1,2063,2875,47298,46485,0.0,1496
tig00000005,LR135204.1,99.755,816,1,1,7791,8606,46486,47300,0.0,1495
tig00000005,LR135204.1,100.000,809,0,0,2063,2871,48220,49028,0.0,1495
tig00000005,LR135204.1,100.000,809,0,0,34487,35295,48220,49028,0.0,1495
tig00000005,LR135204.1,99.877,811,1,0,7796,8606,49028,48218,0.0,1493
tig00000005,LR135204.1,99.877,811,1,0,21792,22602,48220,49030,0.0,1493
tig00000005,LR135204.1,99.754,814,1,1,24537,25349,47298,46485,0.0,1491
tig00000005,LR135204.1,99.754,813,2,0,29521,30333,47299,46487,0.0,1491
tig00000005,LR135204.1,99.877,810,1,0,29521,30330,48219,49028,0.0,1491
tig00000005,LR135204.1,99.876,809,1,0,21792,22600,47298,46490,0.0,1489
tig00000005,LR135204.1,99.876,809,1,0,24537,25345,48220,49028,0.0,1489
tig00000005,LR135204.1,99.509,815,3,1,13228,14041,46489,47303,0.0,1482
tig00000005,LR135204.1,99.509,814,4,0,7794,8607,199852,199039,0.0,1482
tig00000005,LR135204.1,99.630,810,3,0,13229,14038,49028,48219,0.0,1480
tig00000005,LR135204.1,99.630,810,3,0,2063,2872,199042,199851,0.0,1480
tig00000005,LR135204.1,99.630,810,3,0,34487,35296,199042,199851,0.0,1480
tig00000005,LR135204.1,99.387,816,4,1,7796,8610,75108,75923,0.0,1478
tig00000005,LR135204.1,99.629,809,3,0,34487,35295,75916,75108,0.0,1478
tig00000005,LR135204.1,99.629,809,3,0,2063,2871,75916,75108,0.0,1478
tig00000005,LR135204.1,99.507,811,4,0,29520,30330,75918,75108,0.0,1476
tig00000005,LR135204.1,99.507,811,4,0,29521,30331,199041,199851,0.0,1476
tig00000005,LR135204.1,99.386,814,4,1,21788,22600,199037,199850,0.0,1474
tig00000005,LR135204.1,99.506,810,4,0,24537,25346,199042,199851,0.0,1474
tig00000005,LR135204.1,99.506,809,4,0,24537,25345,75916,75108,0.0,1472
tig00000005,LR135204.1,99.506,809,4,0,21792,22600,75916,75108,0.0,1472
tig00000005,LR135204.1,99.385,813,4,1,2063,2874,95832,96644,0.0,1472
tig00000005,LR135204.1,99.385,813,4,1,34487,35298,95832,96644,0.0,1472
tig00000005,LR135204.1,99.143,817,6,1,24533,25348,95828,96644,0.0,1469
tig00000005,LR135204.1,99.143,817,6,1,7791,8607,96644,95829,0.0,1469
tig00000005,LR135204.1,99.261,812,6,0,21789,22600,95829,96640,0.0,1467
tig00000005,LR135204.1,99.382,809,5,0,29522,30330,95832,96640,0.0,1467
tig00000005,LR135204.1,98.902,820,7,2,13229,14047,199850,199032,0.0,1463
tig00000005,LR135204.1,99.136,810,7,0,13228,14037,96641,95832,0.0,1458
tig00000005,LR135204.1,94.889,763,35,4,2056,2817,130917,131676,0.0,1190
tig00000005,LR135204.1,94.889,763,35,4,34480,35241,130917,131676,0.0,1190
tig00000005,LR135204.1,94.980,757,36,2,24536,25291,130921,131676,0.0,1186
tig00000005,LR135204.1,94.868,760,36,3,21789,22546,130918,131676,0.0,1184
tig00000005,LR135204.1,94.862,759,37,2,7850,8607,131676,130919,0.0,1184
tig00000005,LR135204.1,94.974,756,36,2,29522,30276,130922,131676,0.0,1184
tig00000005,LR135204.1,94.709,756,38,2,13283,14037,131676,130922,0.0,1173
tig00000005,LR135204.1,98.592,497,4,1,13227,13720,216814,216318,0.0,876
tig00000005,LR135204.1,98.586,495,4,1,2380,2871,216318,216812,0.0,872
tig00000005,LR135204.1,98.586,495,4,1,34804,35295,216318,216812,0.0,872
tig00000005,LR135204.1,98.384,495,5,1,22109,22600,216318,216812,0.0,867
tig00000005,LR135204.1,98.384,495,5,1,24854,25345,216318,216812,0.0,867
tig00000005,LR135204.1,98.384,495,5,1,29839,30330,216318,216812,0.0,867
tig00000005,LR135204.1,98.384,495,5,1,7796,8287,216812,216318,0.0,867
tig00000005,LR135204.1,100.000,315,0,0,30331,30645,180449,180135,4.33e-162,582
tig00000005,LR135204.1,100.000,301,0,0,24536,24836,216032,216332,2.62e-154,556
tig00000005,LR135204.1,100.000,300,0,0,2063,2362,216033,216332,9.43e-154,555
tig00000005,LR135204.1,100.000,300,0,0,21792,22091,216033,216332,9.43e-154,555
tig00000005,LR135204.1,100.000,300,0,0,29522,29821,216033,216332,9.43e-154,555
tig00000005,LR135204.1,100.000,300,0,0,8305,8604,216332,216033,9.43e-154,555
tig00000005,LR135204.1,100.000,300,0,0,34487,34786,216033,216332,9.43e-154,555
tig00000005,LR135204.1,99.000,300,3,0,13738,14037,216332,216033,9.50e-149,538
tig00000005,LR135204.1,100.000,40,0,0,19663,19702,85491,85452,3.22e-09,75.0
tig00000005,LR135204.1,95.238,42,2,0,9407,9448,94885,94926,5.39e-07,67.6
tig00000005,LR135204.1,95.122,41,2,0,9408,9448,93936,93976,1.94e-06,65.8
tig00000005,CP018066.1,99.989,9523,1,0,12270,21792,172592,163070,0.0,17581
tig00000005,CP018066.1,100.000,812,0,0,34486,35297,197196,196385,0.0,1500
tig00000005,CP018066.1,100.000,812,0,0,2062,2873,197196,196385,0.0,1500
tig00000005,CP018066.1,99.756,818,1,1,29522,30339,197195,196379,0.0,1498
tig00000005,CP018066.1,99.877,811,1,0,24537,25347,197195,196385,0.0,1493
tig00000005,CP018066.1,99.633,817,2,1,7792,8607,196383,197199,0.0,1491
tig00000005,CP018066.1,99.754,813,1,1,34487,35298,149489,148677,0.0,1489
tig00000005,CP018066.1,99.754,813,1,1,2063,2874,149489,148677,0.0,1489
tig00000005,CP018066.1,99.876,809,1,0,21792,22600,197195,196387,0.0,1489
tig00000005,CP018066.1,99.631,814,2,1,24536,25348,149490,148677,0.0,1485
tig00000005,CP018066.1,99.631,814,2,1,7791,8604,148677,149489,0.0,1485
tig00000005,CP018066.1,99.631,812,3,0,29522,30333,149489,148678,0.0,1483
tig00000005,CP018066.1,99.753,809,2,0,21792,22600,149489,148681,0.0,1483
tig00000005,CP018066.1,99.510,816,3,1,7796,8610,171633,170818,0.0,1483
tig00000005,CP018066.1,99.753,809,2,0,2063,2871,170825,171633,0.0,1483
tig00000005,CP018066.1,99.753,809,2,0,34487,35295,170825,171633,0.0,1483
tig00000005,CP018066.1,99.630,811,3,0,29520,30330,170823,171633,0.0,1482
tig00000005,CP018066.1,99.508,813,4,0,34487,35299,43412,42600,0.0,1480
tig00000005,CP018066.1,99.508,813,4,0,2063,2875,43412,42600,0.0,1480
tig00000005,CP018066.1,99.508,813,4,0,13229,14041,196387,197199,0.0,1480
tig00000005,CP018066.1,99.507,812,4,0,24534,25345,170822,171633,0.0,1478
tig00000005,CP018066.1,99.629,809,3,0,21792,22600,170825,171633,0.0,1478
tig00000005,CP018066.1,99.387,815,4,1,7794,8607,42602,43416,0.0,1476
tig00000005,CP018066.1,99.385,813,5,0,24537,25349,43412,42600,0.0,1474
tig00000005,CP018066.1,99.506,810,4,0,29522,30331,43412,42603,0.0,1474
tig00000005,CP018066.1,99.506,810,4,0,21791,22600,43413,42604,0.0,1474
tig00000005,CP018066.1,99.506,810,4,0,13228,14037,148680,149489,0.0,1474
tig00000005,CP018066.1,99.139,813,7,0,13229,14041,42604,43416,0.0,1463
tig00000005,CP018066.1,99.190,494,4,0,13227,13720,210830,210337,0.0,891
tig00000005,CP018066.1,99.187,492,4,0,2380,2871,210337,210828,0.0,887
tig00000005,CP018066.1,99.187,492,4,0,34804,35295,210337,210828,0.0,887
tig00000005,CP018066.1,98.984,492,5,0,22109,22600,210337,210828,0.0,881
tig00000005,CP018066.1,98.984,492,5,0,24854,25345,210337,210828,0.0,881
tig00000005,CP018066.1,98.984,492,5,0,29839,30330,210337,210828,0.0,881
tig00000005,CP018066.1,98.984,492,5,0,7796,8287,210828,210337,0.0,881
tig00000005,CP018066.1,100.000,315,0,0,30331,30645,65838,66152,4.33e-162,582
tig00000005,CP018066.1,99.068,322,2,1,30331,30652,108670,108350,2.01e-160,577
tig00000005,CP018066.1,100.000,312,0,0,30331,30642,206536,206847,2.01e-160,577
tig00000005,CP018066.1,99.679,312,1,0,30331,30642,60032,60343,9.36e-159,571
tig00000005,CP018066.1,99.038,312,3,0,30331,30642,51062,51373,2.03e-155,560
tig00000005,CP018066.1,100.000,301,0,0,24536,24836,210051,210351,2.62e-154,556
tig00000005,CP018066.1,100.000,300,0,0,2063,2362,210052,210351,9.43e-154,555
tig00000005,CP018066.1,100.000,300,0,0,21792,22091,210052,210351,9.43e-154,555
tig00000005,CP018066.1,100.000,300,0,0,29522,29821,210052,210351,9.43e-154,555
tig00000005,CP018066.1,100.000,300,0,0,8305,8604,210351,210052,9.43e-154,555
tig00000005,CP018066.1,100.000,300,0,0,34487,34786,210052,210351,9.43e-154,555
tig00000005,CP018066.1,99.000,300,3,0,13738,14037,210351,210052,9.50e-149,538
tig00000005,CP018066.1,100.000,40,0,0,19663,19702,161250,161289,3.22e-09,75.0
tig00000005,CP018066.1,95.238,42,2,0,9407,9448,150436,150395,5.39e-07,67.6
tig00000005,CP018066.1,95.122,41,2,0,9408,9448,151385,151345,1.94e-06,65.8
tig00000005,AP031269.1,99.988,8564,1,0,13229,21792,47063,38500,0.0,15810
tig00000005,AP031269.1,95.377,2855,130,2,31629,34482,1,2854,0.0,4540
tig00000005,AP031269.1,93.447,2060,127,7,1,2058,801,2854,0.0,3049
tig00000005,AP031269.1,100.000,954,0,0,30674,31627,51448,52401,0.0,1762
tig00000005,AP031269.1,99.630,811,3,0,2063,2873,46255,47065,0.0,1482
tig00000005,AP031269.1,99.630,811,3,0,34487,35297,46255,47065,0.0,1482
tig00000005,AP031269.1,99.388,817,4,1,7795,8610,47064,46248,0.0,1480
tig00000005,AP031269.1,99.508,813,4,0,29520,30332,46253,47065,0.0,1480
tig00000005,AP031269.1,99.386,814,5,0,24534,25347,46252,47065,0.0,1476
tig00000005,AP031269.1,99.506,809,4,0,21792,22600,46255,47063,0.0,1472
tig00000005,AP031269.1,99.363,314,2,0,30331,30644,3826,4139,3.37e-158,569
tig00000005,AP031269.1,100.000,37,0,0,19666,19702,36683,36719,1.50e-07,69.4
tig00000005,AP031235.1,99.988,8564,1,0,13229,21792,57665,49102,0.0,15810
tig00000005,AP031235.1,95.831,3166,130,2,31318,34482,1,3165,0.0,5114
tig00000005,AP031235.1,93.447,2060,127,7,1,2058,1112,3165,0.0,3049
tig00000005,AP031235.1,99.630,811,3,0,2063,2873,56857,57667,0.0,1482
tig00000005,AP031235.1,99.630,811,3,0,34487,35297,56857,57667,0.0,1482
tig00000005,AP031235.1,99.388,817,4,1,7795,8610,57666,56850,0.0,1480
tig00000005,AP031235.1,99.508,813,4,0,29520,30332,56855,57667,0.0,1480
tig00000005,AP031235.1,99.386,814,5,0,24534,25347,56854,57667,0.0,1476
